to keywords	经济发展是农业剩余劳动力从传统农业部门向现代工业部门转移的过程.而改革开放以来,我国经济呈现独特的四元经济结构影响了农业剩余劳动力转移的方向和进程,四元经济部门在农业剩余劳动力转移中发挥着不同的作用和贡献. 我国四元经济结构背景下的农业剩余劳动力转移	四元经济_农业剩余劳动力_转移
to keywords	运用环形电极作为接收装置获得静电纺纳米纤维束,对获得的纤维束进行吸水保水及芯吸性能研究,同时对不同沉积时间和不同纤维直径的纤维束进行吸水和保水性能对比.结果表明:随着沉积时间的增加,吸水倍率和保水率均有明显增加;随纤维直径的增加,吸水倍率和保水率减小,但相互之间差别不大.此外,对其芯吸高度进行对比发现:随着沉积时间和定向程度的增加,芯吸高度升高;随纤维直径的增加,芯吸高度下降. 静电纺纳米纤维束的吸水保水及芯吸性能	静电纺丝_聚丙烯腈_环形电极_纳米纤维束_吸水保水性能_芯吸性能
to keywords	对海洋环境立体监测系统中的网络管理问题,论述了网络管理方法对于海洋立体环境监测系统网络的管理技术,对如何有效地管理网络,如何为现有网络规划网络管理系统具有一定的意义. 网络管理技术在海洋立体环境监测系统中的应用	网络管理_海洋环境_应用技术
to keywords	羌族刺绣具有悠久历史和深厚文化内涵,是羌族民族文化重要载体之一.本文对羌族刺绣图案题材组合和文化内涵进行研究.通过对已收集羌族刺绣图案题材及造型手法的分类整理,结合羌族民族文化和刺绣工艺装饰艺术,解读了这些刺绣图案的民族文化内涵和符号含义,分析了其题材组合形态,指出了羌族刺绣图案的现代文化价值. 羌族刺绣图案题材及民族文化内涵分析	羌族_刺绣图案_传统工艺_文化内涵_题材组合
to keywords	为探索海岛困难立地造林的新途径,研究了美国NEB-26菌根菌生物肥料(NEB)和地膜覆盖对提高普陀樟2年生幼苗当年存活率、生长量和理化形状的影响.对照组不加处理,处理1、2、3、4穴内各加入试剂200 mL,分别含NEB 0,50,100和200 mg.结果表明:无论是地膜覆盖与否,当年存活率为处理2、3、4＞处理1、对照;游离脯氨酸含量为处理2、3、4＜处理1、对照;根系活力、叶比质量和生长量均为处理3、4＞处理2＞处理1、对照.此外,地膜覆盖区幼苗的指标优于常规全垦区.表明菌根菌和地膜覆盖可以有效提高存活率和生长量,其中菌根菌的效果尤为明显.折合成本,造林后施用含100 mg NEB的试剂200 mL并覆盖地膜是海岛困难立地比较经济有效的造林措施. 菌根菌肥料和地膜覆盖对普陀樟幼苗海岛造林影响	菌根菌_地膜覆盖_普陀樟_海岛造林
to keywords	 胃肠道间质瘤(gastrointestinal stromal tumors,GIST)是胃肠道常见的间叶源性肿瘤,临床症状出现晚且无特异性,给临床诊断工作带来很大困难.胃肠道钡餐造影、CT、MRI检查对GIST的定位有帮助,但定性诊断方面的经验仍较欠缺.本研究回顾性分析胃肠道间质瘤的胃肠道X线钡餐造影、CT、MR表现,并对其部分误诊原因加以分析. 胃肠道间质瘤的影像表现及误诊分析	胃肠道_间质瘤_胃肠道钡餐造影_CT_MRI
to keywords	目前我国的产业集群研究大多基于静态分析,很少引入集群演进的视角,对国内产业集群演进的事实难以给出充分的解释.本文提出了基于市场集中度的产业集群演进的阶段定量判定方法,并给出了三个不同成长阶段的具体案例分析. 产业集群演进阶段的定量判定方法研究	产业集群_演进阶段_判定方法
to keywords	应用低密度奇偶校验(LDPC)码译码消息的密度进化可以得到码集的噪声门限,依此评价不同译码算法的性能,并可以用来优化非正则LDPC码的次数分布对.该文首先以Rice信道下正则LDPC码为例,讨论了不同量化阶数及步长时BP,BP-based和offset BP-based 3种译码算法的DDE(Discrete Density Evolution)分析,接着在offset BP-based译码算法的DDE分析基础上,采用差分进化方法对Rice信道下非正则LDPC码的次数分布对进行了优化,得出了相应的噪声门限.最后,给出了Rice信道下码率为1/2的优化非正则LDPC码的概率聚集函数(PMF)进化曲线. Rice信道下LDPC码密度进化的研究	LDPC码_Rice信道_先验密度_Offset BP-based译码算法_离散密度进化
to keywords	土库曼斯坦萨曼杰佩气田卡洛夫阶-牛津阶碳酸盐岩沉积相类型丰富,发育有台地前缘缓斜坡、台地边缘生物礁和浅滩、开阔台地和局限台地5个相带,储层岩性主要为台地边缘生物礁和浅滩相的礁灰岩、生物屑灰岩和鲕粒灰岩等,具有厚度大和大多为优质储层的特点.以岩芯观察描述和薄片鉴定为基础,综合利用地质、钻井、地震等资料,深入探讨了萨曼杰佩气田卡洛夫阶-牛津阶碳酸盐岩沉积相特征和储层类型,划分出孔洞缝型、孔隙型、裂缝-孔隙型和裂缝性储层类型,确定孔洞缝复合型储集层主要发育于高能环境下形成的台地边缘生物礁相带;孔隙型和裂缝-孔隙型储层主要发育在相对高能的台地边缘浅滩相带,在开阔台地台内浅滩中也有一定规模的发育;裂缝型储层主要分布在泻湖和潮下等低能相带.在此基础上建立了不同储层类型的测井相响应模式.研究了岩性、沉积相以及成岩作用对储集层发育的控制作用,认为高能的礁、滩相带最有利储层发育,而强烈的压实和胶结作用是破坏储层储集性能的主要因素. 土库曼斯坦萨曼杰佩气田卡洛夫阶-牛津阶碳酸盐岩储层特征	土库曼斯坦_萨曼杰佩气田_卡洛夫阶-牛津阶_碳酸盐岩储层_沉积相_测井相_成岩作用
to keywords	本文以大量的真实语料为背景,对现代汉语口语中的一组祈使习用语"行了、好了、算了、得了"进行专门研究.它们在用法和表意上具有高度的一致性:都可独立成句,作用相当于一个祈使句,可表示制止性的言语行为,对语境的依赖性很强.文章将其分成评价性制止和了断性制止两类,并指出两类祈使习用语施行制止行为时的差异,文章还对表示了断性制止的"算了"和"得了"进行了比较,指出二者表意上有表示制止的"自止倾向"与"外止倾向"的细微差别.文章最后还对这几个祈使习用语的虚化过程进行了简要的描写. 汉语口语中表示制止的祈使习用语	祈使习用语_制止行为_主观性_语气
to keywords	本文从寺院特定物境引起的佛禅之思,与僧交往、羡僧慕禅之作,浸染佛禅感悟的山水之美、深受佛禅影响的艺术表现特质等四个方面论述了金代文士的寺院游观诗,认为其价值在于凝聚了佛禅文化特质,多维度、多层次地展现了金代文士丰富的心灵世界,体现了金代文士儒释人生观的整合与交融. 文士禅心与金代寺院游观诗	金代_寺院游观诗_文士_佛禅
to keywords	目的 观察不同手法对于颈椎病伴胸椎小关节紊乱的临床疗效.方法将患者随机分为治疗组与对照组,分别采用颈椎病常规手法结合膝顶臂提法和颈椎、胸椎常规手法治疗,于治疗前、治疗1次后及15次后对患者进行临床评分；比较两组患者不同时间疗效、疼痛及关节活动度的改善情况.结果治疗1次后,治疗组关节活动度改善明显,对照组疼痛改善效果明显；15次后,治疗组评分优于对照组.结论对于颈椎病伴随胸椎小关节紊乱的患者,颈椎病常规手法结合膝顶臂提法疗效优于颈胸椎常规操作手法,在短期内前者改善患者关节活动范围疗效明显,后者对于改善颈背部疼痛疗效明显. 不同手法治疗颈椎病伴胸椎小关节紊乱41例	颈椎病_胸椎小关节紊乱_手法治疗_膝顶臂提法
to keywords	尽管我国已经成为FDI的重要引进国,但是跨国公司在华撤资事件日益增多,对我国的经济、政治都产生了一定的影响.本文首先总结了我国吸引外资的有利条件,在此基础上,对近年来跨国公司在华撤资事件进行了研究,对其撤资的主要原因从外部环境和内部条件两个层面进行归纳总结. 跨国公司在华撤资动因分析	跨国公司_撤资_动因
to keywords	介绍不停车电子收费系统的基本组成,根据我国公路收费行业的实际情况,提出一种基于红外线车型自动分类电子收费系统的方案设计,为我国公路收费向不停车收费方向发展奠定基础. 电子收费系统中红外检测车型的自动分类技术	红外检测_车型分类_双向扫描_模式识别
to keywords	 随着造血干细胞移植(HSCT)技术的不断发展和完善,HSCT已经在我国广泛开展.其治疗的病种不断扩大,接受HSCT的患者数目迅速增多.但是,HSCT后感染仍然是关系移植成败的重要问题. 高度重视造血干细胞移植后巨细胞病毒感染	造血干细胞移植_巨细胞病毒感染_血液病
to keywords	利用短时傅立叶变换方法对语音信号进行了分析,得到了由各个语音信号相同频率点能量序列构成的时间序列簇.运用时间序列预处理和数理统计的方法,建立了时间序列簇中每一列向量序列与由时间序列簇的每一行向量序列的均值构成的序列之间的线性回归方程.分离了时间序列簇的趋势量和波动量,提取了说话者语音信号的特征参数,并通过这些参数对被识别语音信号进行说话者识别.实验表明在8个说话者194个语音集合中,以文中描述的距离参数为识别指标、取3个特征频率点时,开集平均识别率最高为97.94%. 一种说话者识别的新方法	时间序列预处理_趋势量_波动量_特征参数_说话者识别
to keywords	针对国内目前实行的完全依据管制员经验生成尾随间隔(MIT)的不足,在现行统计预测和流量管理的基础上,提出一种基于遗传算法的扇区边界尾随间隔管理的方法.在流量与容量匹配的前提下,基于实际管制的规则和习惯并加以改进,以控制时段内的流量大小为性能指标,建立了以扇区边界尾随间隔的整数规划数学模型和基于遗传算法的尾随间隔算法,同时在模型中提出扇区接收能力等概念,最后通过实例对模型进行实用性验证.结果表明:执行该尾随间隔管理方法生成的尾随间隔值后,在避免了可能会发生的扇区饱和的同时,最大程度利用了空域容量,并符合实际管制要求,证明该方法实用可行. 基于遗传算法的扇区边界尾随间隔管理方法的研究	航空运输_智能交通_流量管理_尾随间隔管理_遗传算法
to keywords	保护性政策为什么没有改变农村妇女公共参与"推而不动"的状态?这与政策运行的村庄社会基础有很大的关联性.本文考察了一项保护性政策实验中村庄社会的不同反应,发现自上而下的保护性政策在输入到村庄社会的过程中,会遭到不同程度的抵制;对于村庄层级链条中位置不同的妇女,保护性程度不同,其公共参与程度也不同;同时,它并没有改变男性主导村庄权力结构的局势,还加深了两性隔离.为此,制定政策应该充分尊重村庄妇女公共参与三级链分层现状,使政策的保护性力量在这个链条上出现增量式发展;应该建立有效的配套机制,改变"两性场域"不对等分割状况,实现和谐式参与. 保护性政策与妇女公共参与——湖北广水H村"性别两票制"选举试验观察与思考	保护性政策_农村妇女公共参与_村庄社会_性别两票制
to keywords	高新技术企业融资困难的根源在于缺乏一个多层次的资本市场.多层次的资本市场是解决高新技术企业融资难问题的最佳手段,且能够最大限度地满足高新技术企业的资金需求,更好地促进高新技术成果转化.本文分析了高新技术企业技术成果转化在客观上需要一个多层次资本市场的支持,讨论美国和英国的多层次资本市场体系,提出了构建和完善中国多层次资本市场的对策建议. 高新技术企业技术成果转化与多层次资本市场研究	高新技术企业_技术成果转化_多层次资本市场_融资
to keywords	自由空间光通信技术随着设备成本的下降,相关应用也在不断扩展。基于自由空间光通信技术,我们搭建了一个音频信号传输系统。以声音信号调制的激光作为信号源,采用光电晶体管及其反馈电路对信号进行接收,并使用FPGA组成的控制电路实现信号解调,还原初始信号。同时实现了FIR滤波,FFT变换和VGA时序。我们完成了系统搭建和测试,实现了高识别率、低成本的自由空间音频信号传输及频谱显示。 基于FPGA的自由空间音频信号传输及频谱显示系统	大气光通信_音频信号传输_动态频谱显示_FPGA
to keywords	当前国际形势总体保持稳定,但动荡因素特别是非传统安全威胁也愈趋严重.中国和平发展面对的国际环境以积极因素为主,但挑战和复杂因素也在上升.为了有效利用机遇和应对挑战,中国需致力于克服大国关系和周边环境中的制约因素,坚持和实践科学发展观,促进软硬国力的协调发展. 国际形势与中国的和平发展	国际形势_中国_和平发展
to keywords	 党的十七大报告第一次提出了"建设服务型政府"的目标,这是我党"全心全意为人民服务"宗旨的体现,也是"立党为公,执政为民"的思想反映.今年,国家工商总局提出了做到"四个统一"、加强"四化建设"、推进"四个转变"、实现"四高目标"的要求,对服务型工商建设提出了更高的标准. 以科学发展观统领全局打造新时期服务型工商	科学发展观_统领全局_新时期_建设服务型政府_为人民服务_服务型工商_执政为民_四化建设_四个转变_四个统一_高目标_立党为公_十七大_宗旨_思想_国家_标准
to keywords	针对设想的三种近空间飞行器巡航方案,分析了不同巡航方式可能采用的推进系统,建立了相应的动力学模型,对各方案进行了弹道计算,研究了巡航高度对动力巡航方案航程的影响.依据计算结果,对不同方案的弹道特性进行了比较分析,结论认为现阶段应优先发展无动力滑翔和弹道跳跃式近空间飞行器. 近空间飞行器巡航方式对比分析	近空间_弹道特性_无动力滑翔_跳跃式弹道_动力巡航
to keywords	猪场是一个特殊的企业,远离城镇,工作环境差,精神文化生活枯燥,人才很难留住.因此,猪场应从招聘人才开始着手,通过一系列物质、精神、感情、事业留人策略把人才留住. 养猪企业如何留住人才	猪场_人才_企业_招聘
to keywords	使用脉冲激光沉积( PLD)方法在柔性衬底PMMA和PET上制备了具有高c轴择优取向的AZO(ZnO∶Al)薄膜.通过X射线衍射(XRD)、紫外可见分光光度计(UV-Vis)和纳米划痕仪,研究了在不同衬底下生长的薄膜样品的晶体结构、光学性能和附着力.结果表明,两种柔性衬底上生长的AZO薄膜都是单一的ZnO六方相,可见光范围内光学透过率均大于85％；PMMA、PET衬底上AZO薄膜的临界载荷数值分别为31.31mN和16.97mN,PET衬底上ITO薄膜的临界载荷数值为40.55mN. 柔性衬底上AZO薄膜的附着力特性研究	ZnO薄膜_脉冲激光沉积_附着力
to keywords	若代数A和B导出等价,则它们的Repetitive代数A和B也是导出等价,从而是稳定等价.这样利用更直接的代数方法完全回答了H.Asashiba提出的问题,并推广了Rickard,杜先能,Tachikawa-Wakamatsu等人的相应结果.进而,把以上结果推广到上有界复形的导出范畴的对称recollement的情形. Repetitive代数的导出等价	repetitive代数_导出等价_稳定等价_(对称)recollement
to keywords	通过对比分别采用台风年鉴、美国关岛联合台风警报中心(JTWC)和日本气象厅(东京区域专业气象中心)(JMA)的最佳台风路径资料,得到西北太平洋年热带低压强度以上(TC)和热带风暴强度以上(TS)的年频数、观测记录次数、破坏力强度等特征量,发现:(1)不同资料数据的差异随台风强度的增加而减小.分别基于CMA-SHI和JTWC资料的1950-1979年西北太平洋TC频数、TC观测次数存在明显差异,而TS差异性小得多,但年TS频数均值仍差异明显;(2)年代际分布上,1950年代差异较大,1970年代中期-1980年代差异较小,而1990年代中后期开始差异加大.进一步提出了对台风年鉴数据中风速和频数的订正方法. 几种台风资料的对比及台风年鉴数据的订正	台风_数据_对比_订正方法
to keywords	纺织行业的火灾和粉尘爆炸危害极大,点火源是导致事故发生的条件之一.如能在事故发生前检测到火花可预防事故的发生,为此,探讨火花探测熄灭系统在纺织行业应用的可行性.介绍火花探测熄灭系统的工作原理和管道火花探测熄灭系统的基本组成,分析纺织厂火花源的产生及火花探测熄灭系统的安装位置.研究认为该火花探测熄灭系统的最大优点是发现火花立即熄灭,不影响生产的继续运行,可用于预防纺织行业粉尘爆炸,但为彻底消除引发火灾和爆炸的隐患,还要采取其他相应有效措施. 火花探测熄灭系统在纺织行业应用的可行性	火花_探测_熄灭_纺织_应用
to keywords	中国广袤的土地上孕育出了各具特色的地域风貌、人文历史。在地理位置、气候差异、历史沿革等因素的共同作用下，不同地区的人们有着自己的生活习惯、表情达意。不仅如此，这些因素还影响到了人们日常生活的方方面面。然而，与人们关系最为密切的莫过于衣、食、住、行4个方面。景观设计作为衡量“住”的品质的重要因素，不可避免的会受到地域性差异的影响。因此，不同地区形成的地域性文化会潜移默化的对景观设计产生深远的影响，形成该区域的标志性景观。与此同时，在景观设计方面我们应该在传承地域性文化特点的基础上有更新、更高、更远的探索。 哈尔滨景观设计的地域性	哈尔滨_地域_文化_景观设计
to keywords	以"主星-辅星编队"InSAR系统干涉测高为应用背景,研究辅星编队的优化设计问题.首先,定义优化指标--"有效观测时间比"来描述全轨道周期观测性能,以共绕飞轨道、相位均匀分布的卫星编队(构形类似于CartWheel)作为研究的重点.选取描述编队卫星相对运动的振幅比和相位差作为寻优变量,通过仿真实例用搜索法得出了寻优变量与优化指标的三维关系图,并给出了优化构形的参数区域,得到了最优的编队卫星轨道根数.进一步研究了在主要摄动因素影响下卫星编队构形保持与轨道保持的燃料预算方法,并计算了上述优化构形一年的燃料预算.最后得出有益的结论,为全InSAR系统优化设计提供依据. 星载InSAR辅星编队优化设计与分析	编队飞行_合成孔径雷达_干涉测量_优化设计
to keywords	2008年5月12日14时28分,我国四川发生里氏8.0级大地震,发震构造为龙门山断裂带.形成了NE向映秀-北川断裂地表破裂带,彭县-灌县断裂破裂带以及NW向的小鱼洞破裂带,表现为逆冲-走滑性质.目前,有关地表破裂、次生地质灾害及堰塞湖等开展了大量的调查工作,而地震对河流形态的影响还缺少较为系统的分析.在野外地震地貌考察的基础上,根据河流走向与断层位置关系,并结合地表破裂特征,总结了汶川地震对现代河流形态影响的几种地貌类型:顺向陡坎跌水,河道错动,断寨湖(塘),河流改道等,并对其演化趋势进行了讨论.分析了汶川地震的河流水文效应:地震增加了河流泥沙含量,改变了河流水质,同时,也使得河流与地下水系统之间的联系更为紧密. 汶川地震对现代河流形态的影响与水文效应	汶川地震_河流跌水_河道错动_断塞湖(塘)_河流改道_水文效应
to keywords	 近一年来,我在探讨两次世界大战之间时期欧洲几个主要社会党的理论和政策,在查阅资料时读了两篇重要的历史文件:一是法国社会党领袖莱昂·勃鲁姆在该党1920年12月图尔代表大会上的讲话,一是德国独立社会民主党理论家鲁道夫·希法亭在该党1922年1月莱比锡代表大会上的讲话. 读《共产党和社会党百年关系史》	共产党_社会党_代表大会_两次世界大战_社会民主党_理论和政策_历史文件_讲话_查阅资料_希法亭_理论家_欧洲_领袖_法国_德国_道夫
to keywords	与常规实地测量法不同，论文运用取样分析法研究了成都市不同类型土壤的天然放射性核素含量和比活度，该方法在较大程度上克服了天气、湿度、土壤松结程度等对测量结果的影响。结果表明：（1）与全国和四川省的平均监测值相比，成都市土壤的238 U、40 K的比活度略低，而232 Th和226 Ra比活度则略高，但总体上处于同一水平；（2）取平均值作为典型值，成都市土壤中238 U、226 Ra、232 Th、40 K的含量和比活度分别为2．375×10－6 g· g－1和29．333 Bq· kg－1，2．938×10－12 g· g－1和36．281Bq· kg－1，12．902×10－6 g· g－1和52．384Bq· kg－1，以及1．771×10－2 g· g－1和554．298Bq· kg－1；（3）以不同土壤的天然放射性含量进行比较，238 U含量和226 Ra含量顺序一致，为：黄壤＞灰潮土＞水稻土＞棕壤＞紫色土；232 Th含量顺序是：棕壤＞黄壤＞水稻土＞灰潮土＞紫色土；40 K含量非常相近，可能是人类对土壤的熟化过程使40 K含量趋于平衡。该研究结果可为成都市的天然本底辐射水平调查研究和合理而有效地利用成都市的国土资源提供数据支撑，也可为成都市的建设规划和可持续发展提供必要的参考。 成都市不同土壤天然放射性核素分析	土壤类型_天然放射性核素_含量_比活度
to keywords	随着经济全球化和技术的进步,我国企业包括民营企业的生产经营环境发生了很大的变化,企业的所有者们越来越感到力不从心了.出于对最大利益的考虑,原始的所有者们,不再亲自去管理企业,而是从外部寻求、引进人力资本,来经营管理企业,即企业家由追求直接控制转变为追求间接控制,这符合现代企业制度的要求.本文试图在企业转制的过程中,对企业家角色转换的必要性及如何转换,提出自己的一些见解. 角色转换——西部民营企业家的再造	民营企业家_再造
to keywords	文章从爆破施工的角度出发,介绍了低氧、低压、高寒条件下隧道的施工特点,分析了高原隧道爆破施工的关键技术难题及其影响因素,并通过工程实例总结出几点经验和建议. 高原隧道爆破施工技术探讨	高原隧道_冻土_爆破技术
to keywords	本文探讨了对品牌宽度的理解,深入解析了品牌认同度的概念、形成及其评价.并以海尔、娃哈哈和蒙牛等三个品牌为例进行调研分析.发现品牌宽度与品牌认同度之间并无直接的线性关系.宽度大并不意味着品牌认同度就低,相反地,宽度的扩大还有可能在一定程度上促进认同度的提高. 品牌宽度与消费者对品牌认同度的关系研究	品牌宽度_品牌认同度_关系模型
to keywords	体积改造技术能够提高超低渗透和致密油油藏的初期产油量,但衰竭开采期的产油量递减快、累积产油量低、经济效益差,且注水开发会导致油井快速水淹,需探索有效补充地层能量的开发方式.体积改造油藏注水吞吐开发是有效补充地层能量的一种新方式,首先建立体积改造油藏注水吞吐的3个阶段模型,研究渗吸产油和不稳定驱替双重开发机理,并推导相应的产能公式,理论研究注水吞吐的开发效果,进一步通过油藏工程方法和室内实验研究注水吞吐的主控因素,并结合现场开发实践论证了注水吞吐的可行性.研究结果表明,体积改造油藏产生的裂缝网络系统使得裂缝与基质之间的流体交换速度和数量均发生质变,注水吞吐已经从注水开发中的辅助作用上升为一种新的有效开发方式,从而为超低渗透和致密油油藏的有效开发提供新的开发思路,由于其附加开发成本低、投资效益高,有望成为超低渗透和致密油油藏有潜力的补充能量开发方式. 体积改造油藏注水吞吐有效补充地层能量开发的新方式	体积改造_注水吞吐_渗吸产油_不稳定驱替_裂缝网络_超低渗透_致密油
to keywords	目的观察麦普宁 (注射用葛根素 )治疗椎-基底动脉缺血性眩晕 (VBI)的疗效.方法 将患者随机分为治疗组和对照组,分别用麦普宁和丹参注射液静滴,比较两组临床疗效和椎-基底动脉血液平均流速.结果 治疗组疗效优于对照组,其椎-基底动脉血液平均流速提高程度亦优于对照组.结论麦普宁是治疗 VBI的一种有效药物. 麦普宁治疗椎-基底动脉缺血性眩晕疗效观察	椎-基底动脉缺血性眩晕_麦普宁_疗效观察
to keywords	目的:通过对舍格伦综合征(Sjogren's Syndrome,SS)各项口腔科检查指标的分析,探讨其诊断意义及相互联系.方法:44例明确诊断的SS患者和37例非SS患者进行唾液分析[包括唾液流率、非刺激性混合唾液IgA和β2微球蛋白(β2m)测定]、腮腺造影和唇腺活检检查.比较中各项检查的敏感性及特异性,计算44例SS患者各项检查结果间的相关系数并行显著性T检验.结果:各项检查的敏感性和特异性分别如下:唾液流率为56.8%和55.3%,IgA测定为18.2%和84.2%,β2m测定为45.5%和55.3%,腮腺造影为72.7%和63.2%,唇腺活检为81.8%和94.7%.β2m与IgA、唇腺内淋巴细胞浸润灶计数有显著的相关性,唾液流率与其它各项检查均无相关性.结论:唇腺活检为诊断SS的必要检查,而混合唾液IgA测定方法有待改进. 舍格伦综合征的口腔科检查诊断意义的评价	舍格伦综合征_唾液分析_腮腺造影_唇腺活检
